time,opt_s,opt_payoff,s_median,s_lerror,s_herror,Vbar,T,aleph,init_sens,n,init_soc_v,λ,strategies,mu_soc_v,t,seed
5,0.0,0.0,0.0,0.0,0.15946959913154096,0.8619865687104558,1000,0.4,0.1,25,0.25,1.5,UB,0.0,25,1
6,0.0,0.0,0.0,0.0,0.15912589287523035,0.8647811487174635,1000,0.4,0.1,25,0.25,1.5,UB,0.0,25,1
7,0.0,0.0,0.0,0.0,0.1609795134950295,0.8618841940677955,1000,0.4,0.1,25,0.25,1.5,UB,0.0,25,1
8,0.0,0.0,0.0,0.0,0.15927170866074228,0.8649812096486545,1000,0.4,0.1,25,0.25,1.5,UB,0.0,25,1
9,0.0,0.0,0.0,0.0,0.1614720226268214,0.8601882984481757,1000,0.4,0.1,25,0.25,1.5,UB,0.0,25,1
10,0.0,0.0,0.0,0.0,0.15964186092036373,0.864255871131245,1000,0.4,0.1,25,0.25,1.5,UB,0.0,25,1
0,0.0,0.0,0.014686659116589508,0.014686659116589508,0.18878933356181513,0.8317868424057401,1000,0.45,0.1,25,0.25,1.5,UB,0.0,25,1
1,0.0,0.0,0.0017214090617589106,0.0017214090617589106,0.15743518852396501,0.8712141733422425,1000,0.45,0.1,25,0.25,1.5,UB,0.0,25,1
2,0.0,0.0,0.003367745795613282,0.003367745795613282,0.1577231331785754,0.8747177204519724,1000,0.45,0.1,25,0.25,1.5,UB,0.0,25,1
3,0.0,0.0,0.004612261859870487,0.004612261859870487,0.1570319962125894,0.8734484809731214,1000,0.45,0.1,25,0.25,1.5,UB,0.0,25,1
4,0.0,0.0,0.001278750712146278,0.001278750712146278,0.15839892700806957,0.8748221341311209,1000,0.45,0.1,25,0.25,1.5,UB,0.0,25,1
5,0.0,0.0,0.0,0.0,0.15967391891693045,0.8723754130996163,1000,0.45,0.1,25,0.25,1.5,UB,0.0,25,1
6,0.0,0.0,0.00037548142715198435,0.00037548142715198435,0.15809366246040726,0.8720352388484687,1000,0.45,0.1,25,0.25,1.5,UB,0.0,25,1
7,0.0,0.0,0.0037422824805462187,0.0037422824805462187,0.1573528633837138,0.8735870230747809,1000,0.45,0.1,25,0.25,1.5,UB,0.0,25,1
8,0.0,0.0,0.002987894851253871,0.002987894851253871,0.1547838415243542,0.8742548108789359,1000,0.45,0.1,25,0.25,1.5,UB,0.0,25,1
9,0.0,0.0,0.0,0.0,0.15931701676135787,0.8723995873342155,1000,0.45,0.1,25,0.25,1.5,UB,0.0,25,1
10,0.0,0.0,1.7962104232029097e-5,1.7962104232029097e-5,0.16145674374670385,0.8708386262475855,1000,0.45,0.1,25,0.25,1.5,UB,0.0,25,1
0,0.0,0.0,0.021084797228882228,0.021084797228882228,0.18525589606548745,0.8422237315830213,1000,0.5,0.1,25,0.25,1.5,UB,0.0,25,1
1,0.0,0.0,0.012469677345114075,0.012469677345114075,0.15128485493967037,0.8814659324338506,1000,0.5,0.1,25,0.25,1.5,UB,0.0,25,1
2,0.0,0.0,0.009933116146515555,0.009933116146515555,0.15520876261574634,0.8806318890713363,1000,0.5,0.1,25,0.25,1.5,UB,0.0,25,1
3,0.0,0.0,0.011615483989492158,0.011615483989492158,0.15224603907636988,0.8823149978196518,1000,0.5,0.1,25,0.25,1.5,UB,0.0,25,1
4,0.0,0.0,0.008992677626735335,0.008992677626735335,0.1527358015693061,0.8814338151477427,1000,0.5,0.1,25,0.25,1.5,UB,0.0,25,1
5,0.0,0.0,0.009535334366355206,0.009535334366355206,0.150796206343668,0.8837589392367886,1000,0.5,0.1,25,0.25,1.5,UB,0.0,25,1
6,0.0,0.0,0.012236494950532226,0.012236494950532226,0.14995567055159628,0.885352376710885,1000,0.5,0.1,25,0.25,1.5,UB,0.0,25,1
7,0.0,0.0,0.01145800118009635,0.01145800118009635,0.1507149614854483,0.880073259153796,1000,0.5,0.1,25,0.25,1.5,UB,0.0,25,1
8,0.0,0.0,0.010923647022715519,0.010923647022715519,0.15101222862848274,0.8843085417472017,1000,0.5,0.1,25,0.25,1.5,UB,0.0,25,1
9,0.0,0.0,0.009375129738044783,0.009375129738044783,0.1532453645674702,0.8834967072658169,1000,0.5,0.1,25,0.25,1.5,UB,0.0,25,1
10,0.0,0.0,0.010127276512655749,0.010127276512655749,0.1520743560784332,0.8818679986916003,1000,0.5,0.1,25,0.25,1.5,UB,0.0,25,1
0,0.0,0.0,0.028066751810365054,0.028066751810365054,0.17774109078018746,0.8544833425815969,1000,0.55,0.1,25,0.25,1.5,UB,0.0,25,1
1,0.0,0.0,0.01922232989307542,0.01922232989307542,0.14591003892203175,0.8896561732285955,1000,0.55,0.1,25,0.25,1.5,UB,0.0,25,1
2,0.0,0.0,0.021723986004487845,0.021723986004487845,0.1453344180547135,0.8919544387694597,1000,0.55,0.1,25,0.25,1.5,UB,0.0,25,1
3,0.0,0.0,0.02031543546975375,0.02031543546975375,0.145054146809662,0.8932691471917803,1000,0.55,0.1,25,0.25,1.5,UB,0.0,25,1
4,0.0,0.0,0.019710764113634364,0.019710764113634364,0.1449300973239612,0.8931562787093352,1000,0.55,0.1,25,0.25,1.5,UB,0.0,25,1
5,0.0,0.0,0.02107927944822685,0.02107927944822685,0.14320914054775907,0.8919993195044614,1000,0.55,0.1,25,0.25,1.5,UB,0.0,25,1
6,0.0,0.0,0.01631934965138731,0.01631934965138731,0.1482764681396282,0.8882472721620832,1000,0.55,0.1,25,0.25,1.5,UB,0.0,25,1
7,0.0,0.0,0.0172853990318899,0.0172853990318899,0.14840754585632138,0.8882927523790257,1000,0.55,0.1,25,0.25,1.5,UB,0.0,25,1
8,0.0,0.0,0.021798264855916946,0.021798264855916946,0.14412176349056582,0.8949645798752751,1000,0.55,0.1,25,0.25,1.5,UB,0.0,25,1
9,0.0,0.0,0.019504966141476208,0.019504966141476208,0.1449285246446104,0.8914172954471603,1000,0.55,0.1,25,0.25,1.5,UB,0.0,25,1
10,0.0,0.0,0.015631455740585033,0.015631455740585033,0.14946533209564403,0.8901652178466638,1000,0.55,0.1,25,0.25,1.5,UB,0.0,25,1
0,0.0,0.0,0.03433436067248753,0.03433436067248753,0.16986878096836255,0.863426260573565,1000,0.6,0.1,25,0.25,1.5,UB,0.0,25,1
1,0.0,0.0,0.02807247770950902,0.02807247770950902,0.142608472337541,0.9004147293053532,1000,0.6,0.1,25,0.25,1.5,UB,0.0,25,1
2,0.0,0.0,0.02819564643737757,0.02819564643737757,0.14177920436546748,0.8978948648162041,1000,0.6,0.1,25,0.25,1.5,UB,0.0,25,1
3,0.0,0.0,0.027082792297627577,0.027082792297627577,0.14272185722117103,0.8972878419285292,1000,0.6,0.1,25,0.25,1.5,UB,0.0,25,1
4,0.0,0.0,0.027778757971463848,0.027778757971463848,0.13838410172508828,0.9028741627487114,1000,0.6,0.1,25,0.25,1.5,UB,0.0,25,1
5,0.0,0.0,0.02760410281705361,0.02760410281705361,0.1408355730304155,0.9010325254791148,1000,0.6,0.1,25,0.25,1.5,UB,0.0,25,1
6,0.0,0.0,0.026653353004071477,0.026653353004071477,0.14087907011387377,0.9016813751972754,1000,0.6,0.1,25,0.25,1.5,UB,0.0,25,1
7,0.0,0.0,0.026180108131924736,0.026180108131924736,0.14198321363905472,0.9008771822927196,1000,0.6,0.1,25,0.25,1.5,UB,0.0,25,1
8,0.0,0.0,0.025827555607718877,0.025827555607718877,0.14189171754012242,0.9003659139179241,1000,0.6,0.1,25,0.25,1.5,UB,0.0,25,1
9,0.0,0.0,0.0254098565402813,0.0254098565402813,0.14161893148277485,0.9018431283342342,1000,0.6,0.1,25,0.25,1.5,UB,0.0,25,1
10,0.0,0.0,0.02750285125038439,0.02750285125038439,0.14158527454687053,0.8977845205796153,1000,0.6,0.1,25,0.25,1.5,UB,0.0,25,1
0,0.0,0.0,0.04693957186303954,0.04693957186303954,0.1591588374004668,0.8724299484613636,1000,0.65,0.1,25,0.25,1.5,UB,0.0,25,1
1,0.0,0.0,0.04003255931307928,0.04003255931307928,0.13340131718349937,0.9108782045037243,1000,0.65,0.1,25,0.25,1.5,UB,0.0,25,1
2,0.0,0.0,0.034590673438485126,0.034590673438485126,0.13875025084382664,0.9087174556134906,1000,0.65,0.1,25,0.25,1.5,UB,0.0,25,1
3,0.0,0.0,0.03805716138306895,0.03805716138306895,0.1354048886532609,0.9084252552127332,1000,0.65,0.1,25,0.25,1.5,UB,0.0,25,1
4,0.0,0.0,0.0397534673334614,0.0397534673334614,0.13161243740083134,0.9153218718700765,1000,0.65,0.1,25,0.25,1.5,UB,0.0,25,1
5,0.0,0.0,0.034666881727392684,0.034666881727392684,0.13629510686835727,0.9086533614708532,1000,0.65,0.1,25,0.25,1.5,UB,0.0,25,1
6,0.0,0.0,0.041466816278617556,0.041466816278617556,0.13025075849374954,0.9147707614135978,1000,0.65,0.1,25,0.25,1.5,UB,0.0,25,1
7,0.0,0.0,0.03809033352534226,0.03809033352534226,0.13600215991265407,0.9085391514562795,1000,0.65,0.1,25,0.25,1.5,UB,0.0,25,1
8,0.0,0.0,0.03648515873837933,0.03648515873837933,0.13365326950793383,0.9113720227437526,1000,0.65,0.1,25,0.25,1.5,UB,0.0,25,1
9,0.0,0.0,0.03882199632490285,0.03882199632490285,0.13285753322690055,0.9109075648957043,1000,0.65,0.1,25,0.25,1.5,UB,0.0,25,1
10,0.0,0.0,0.03577747123365882,0.03577747123365882,0.13854221060608443,0.9083874726154318,1000,0.65,0.1,25,0.25,1.5,UB,0.0,25,1
0,0.0,0.0,0.05720602459699646,0.05720602459699646,0.15286274376804215,0.887307699772519,1000,0.7,0.1,25,0.25,1.5,UB,0.0,25,1
1,0.0,0.0,0.046784810815784034,0.046784810815784034,0.1309506492361966,0.9177512495663388,1000,0.7,0.1,25,0.25,1.5,UB,0.0,25,1
2,0.0,0.0,0.046717955319833554,0.046717955319833554,0.12993642678991907,0.9193376064028336,1000,0.7,0.1,25,0.25,1.5,UB,0.0,25,1
3,0.0,0.0,0.050272529735783014,0.050272529735783014,0.12741231414970866,0.9208675546375518,1000,0.7,0.1,25,0.25,1.5,UB,0.0,25,1
4,0.0,0.0,0.04765478819887026,0.04765478819887026,0.12723738741827498,0.9205558128248796,1000,0.7,0.1,25,0.25,1.5,UB,0.0,25,1
5,0.0,0.0,0.04983808871101861,0.04983808871101861,0.12577163563169594,0.9241971660582019,1000,0.7,0.1,25,0.25,1.5,UB,0.0,25,1
6,0.0,0.0,0.04909556315366929,0.04909556315366929,0.1263344539488555,0.9211237622498847,1000,0.7,0.1,25,0.25,1.5,UB,0.0,25,1
7,0.0,0.0,0.047315298360782625,0.047315298360782625,0.13040718301713805,0.9171633369733998,1000,0.7,0.1,25,0.25,1.5,UB,0.0,25,1
8,0.0,0.0,0.04597454522528638,0.04597454522528638,0.12895977829958108,0.9191289202108437,1000,0.7,0.1,25,0.25,1.5,UB,0.0,25,1
9,0.0,0.0,0.046097288906968785,0.046097288906968785,0.12954054809308116,0.9181527267847306,1000,0.7,0.1,25,0.25,1.5,UB,0.0,25,1
10,0.0,0.0,0.04716412614449294,0.04716412614449294,0.12791120281261992,0.9193889575308785,1000,0.7,0.1,25,0.25,1.5,UB,0.0,25,1
0,0.0,0.0,0.06680736036538146,0.06680736036538146,0.14501285768041755,0.8972413631749215,1000,0.75,0.1,25,0.25,1.5,UB,0.0,25,1
1,0.0,0.0,0.06193911199091114,0.06193911199091114,0.11951040411688296,0.9308369971435536,1000,0.75,0.1,25,0.25,1.5,UB,0.0,25,1
2,0.0,0.0,0.06006991178916327,0.06006991178916327,0.1214214495874458,0.9286602910039976,1000,0.75,0.1,25,0.25,1.5,UB,0.0,25,1
3,0.0,0.0,0.06201837393345814,0.06201837393345814,0.11798050939764823,0.9331035389772581,1000,0.75,0.1,25,0.25,1.5,UB,0.0,25,1
4,0.0,0.0,0.05995495324925837,0.05995495324925837,0.12006458438861076,0.9308042929607783,1000,0.75,0.1,25,0.25,1.5,UB,0.0,25,1
5,0.0,0.0,0.06086406572067463,0.06086406572067463,0.1183611916315164,0.9328560126178331,1000,0.75,0.1,25,0.25,1.5,UB,0.0,25,1
6,0.0,0.0,0.062028848856599476,0.062028848856599476,0.1184440596138635,0.9315202591280013,1000,0.75,0.1,25,0.25,1.5,UB,0.0,25,1
7,0.0,0.0,0.061229428018751045,0.061229428018751045,0.12150698011885909,0.929940620686945,1000,0.75,0.1,25,0.25,1.5,UB,0.0,25,1
8,0.0,0.0,0.06113875826333344,0.06113875826333344,0.11763663933000189,0.9301603444076528,1000,0.75,0.1,25,0.25,1.5,UB,0.0,25,1
9,0.0,0.0,0.06212467306700635,0.06212467306700635,0.11989494199641619,0.9292857257203847,1000,0.75,0.1,25,0.25,1.5,UB,0.0,25,1
10,0.0,0.0,0.06112152543327834,0.06112152543327834,0.12003561634368298,0.9306874808583379,1000,0.75,0.1,25,0.25,1.5,UB,0.0,25,1
0,0.0,0.0,0.079945176301524,0.079945176301524,0.1342884659899575,0.9121639931773937,1000,0.8,0.1,25,0.25,1.5,UB,0.0,25,1
1,0.0,0.0,0.08097695012545922,0.08097695012545922,0.10641148736752051,0.9426716716033907,1000,0.8,0.1,25,0.25,1.5,UB,0.0,25,1
2,0.0,0.0,0.078068928169617,0.078068928169617,0.10974029922682929,0.9436116428797297,1000,0.8,0.1,25,0.25,1.5,UB,0.0,25,1
3,0.0,0.0,0.07276409077850823,0.07276409077850823,0.11432833628174893,0.9380381705838822,1000,0.8,0.1,25,0.25,1.5,UB,0.0,25,1
4,0.0,0.0,0.08221822577191717,0.08221822577191717,0.10259716273226169,0.9468044578218571,1000,0.8,0.1,25,0.25,1.5,UB,0.0,25,1
5,0.0,0.0,0.07741040119530582,0.07741040119530582,0.10936082587725965,0.9399146047810852,1000,0.8,0.1,25,0.25,1.5,UB,0.0,25,1
6,0.0,0.0,0.07602349409617742,0.07602349409617742,0.10786084897947723,0.9415077976313964,1000,0.8,0.1,25,0.25,1.5,UB,0.0,25,1
7,0.0,0.0,0.07465602778847187,0.07465602778847187,0.11151738420664813,0.9391120192539028,1000,0.8,0.1,25,0.25,1.5,UB,0.0,25,1
8,0.0,0.0,0.0781485503617071,0.0781485503617071,0.1071131701762008,0.9431242281714851,1000,0.8,0.1,25,0.25,1.5,UB,0.0,25,1
9,0.0,0.0,0.07992512163189017,0.07992512163189017,0.10813386297559532,0.9404495545513641,1000,0.8,0.1,25,0.25,1.5,UB,0.0,25,1
10,0.0,0.0,0.07754176125752832,0.07754176125752832,0.10930319046655662,0.9397056941253732,1000,0.8,0.1,25,0.25,1.5,UB,0.0,25,1
0,0.0,0.0,0.08886916143981555,0.08886916143981555,0.12819528316345255,0.9251110036648685,1000,0.85,0.1,25,0.25,1.5,UB,0.0,25,1
1,0.0,0.0,0.10173397317437574,0.10173397317437574,0.09084355251356371,0.9556298577938962,1000,0.85,0.1,25,0.25,1.5,UB,0.0,25,1
2,0.0,0.0,0.0979859835151837,0.0979859835151837,0.09539963314782113,0.9524850889284793,1000,0.85,0.1,25,0.25,1.5,UB,0.0,25,1
3,0.0,0.0,0.10136304505364993,0.10136304505364993,0.09135983400519135,0.9537500564188217,1000,0.85,0.1,25,0.25,1.5,UB,0.0,25,1
4,0.0,0.0,0.10058066813993265,0.10058066813993265,0.09144618722561397,0.955464194588421,1000,0.85,0.1,25,0.25,1.5,UB,0.0,25,1
5,0.0,0.0,0.10005255163072393,0.10005255163072393,0.09152552315277054,0.954699357062415,1000,0.85,0.1,25,0.25,1.5,UB,0.0,25,1
6,0.0,0.0,0.0938961959835702,0.0938961959835702,0.09799641184591255,0.9511514009487457,1000,0.85,0.1,25,0.25,1.5,UB,0.0,25,1
7,0.0,0.0,0.09295361024613541,0.09295361024613541,0.09984926465327218,0.9498390181531472,1000,0.85,0.1,25,0.25,1.5,UB,0.0,25,1
8,0.0,0.0,0.1043340139001499,0.1043340139001499,0.08802375018995681,0.9579528083449349,1000,0.85,0.1,25,0.25,1.5,UB,0.0,25,1
9,0.0,0.0,0.09494654832256105,0.09494654832256105,0.0974062211933566,0.9516849856463324,1000,0.85,0.1,25,0.25,1.5,UB,0.0,25,1
10,0.0,0.0,0.0989537520321474,0.0989537520321474,0.09421670514392055,0.9519744171992507,1000,0.85,0.1,25,0.25,1.5,UB,0.0,25,1
0,0.0,0.0,0.11323561555905609,0.11323561555905609,0.1084180005766982,0.9433729828902067,1000,0.9,0.1,25,0.25,1.5,UB,0.0,25,1
1,0.0,0.0,0.12728142542548238,0.12728142542548238,0.07193858605478584,0.9650837279242475,1000,0.9,0.1,25,0.25,1.5,UB,0.0,25,1
2,0.0,0.0,0.12783432900912667,0.12783432900912667,0.0737589094803584,0.9649106646179352,1000,0.9,0.1,25,0.25,1.5,UB,0.0,25,1
3,0.0,0.0,0.12648390034212825,0.12648390034212825,0.07366018631403004,0.9653278758150777,1000,0.9,0.1,25,0.25,1.5,UB,0.0,25,1
4,0.0,0.0,0.1333037543477081,0.1333037543477081,0.06647118934704677,0.970097709165073,1000,0.9,0.1,25,0.25,1.5,UB,0.0,25,1
5,0.0,0.0,0.1360888590069201,0.1360888590069201,0.06432657656442464,0.9705885051068233,1000,0.9,0.1,25,0.25,1.5,UB,0.0,25,1
6,0.0,0.0,0.13281023692360122,0.13281023692360122,0.06758684204587301,0.967968205781918,1000,0.9,0.1,25,0.25,1.5,UB,0.0,25,1
7,0.0,0.0,0.1316633666903837,0.1316633666903837,0.06959480370770382,0.9671968579062692,1000,0.9,0.1,25,0.25,1.5,UB,0.0,25,1
8,0.0,0.0,0.13653620793446997,0.13653620793446997,0.062123630064698815,0.9718295346448116,1000,0.9,0.1,25,0.25,1.5,UB,0.0,25,1
9,0.0,0.0,0.13820334957405975,0.13820334957405975,0.063100014026646,0.9690536487016117,1000,0.9,0.1,25,0.25,1.5,UB,0.0,25,1
10,0.0,0.0,0.11577643691583611,0.11577643691583611,0.08481276504177823,0.9610480615775748,1000,0.9,0.1,25,0.25,1.5,UB,0.0,25,1
0,0.0,0.0,0.1501436315684836,0.1501436315684836,0.07823060385095754,0.9654161220069921,1000,0.95,0.1,25,0.25,1.5,UB,0.0,25,1
1,0.0,0.0,0.16891562916171865,0.16891562916171865,0.039864732691443916,0.9862296251759337,1000,0.95,0.1,25,0.25,1.5,UB,0.0,25,1
2,0.0,0.0,0.16688909647402717,0.16688909647402717,0.04335256783755115,0.9842057605770254,1000,0.95,0.1,25,0.25,1.5,UB,0.0,25,1
3,0.0,0.0,0.16697206524144098,0.16697206524144098,0.04281153259073431,0.9835899801335096,1000,0.95,0.1,25,0.25,1.5,UB,0.0,25,1
4,0.0,0.0,0.17054517848088818,0.17054517848088818,0.0373515623536059,0.9880942270444409,1000,0.95,0.1,25,0.25,1.5,UB,0.0,25,1
5,0.0,0.0,0.17128299959291887,0.17128299959291887,0.038649856875475425,0.9869606797805264,1000,0.95,0.1,25,0.25,1.5,UB,0.0,25,1
6,0.0,0.0,0.16554447330932437,0.16554447330932437,0.04215169335535668,0.9837117099715672,1000,0.95,0.1,25,0.25,1.5,UB,0.0,25,1
7,0.0,0.0,0.16716795054358097,0.16716795054358097,0.04373682747522578,0.9831013792247694,1000,0.95,0.1,25,0.25,1.5,UB,0.0,25,1
8,0.0,0.0,0.17362325927844452,0.17261526889467937,0.03687008888695015,0.9898320169687869,1000,0.95,0.1,25,0.25,1.5,UB,0.0,25,1
9,0.0,0.0,0.16927490077406987,0.16927490077406987,0.041931935431712836,0.9838586357481178,1000,0.95,0.1,25,0.25,1.5,UB,0.0,25,1
10,0.0,0.0,0.1664436152365339,0.1664436152365339,0.04538345027929666,0.9814853185266773,1000,0.95,0.1,25,0.25,1.5,UB,0.0,25,1
0,0.0,0.0,0.043792649856093616,0.043792649856093616,0.1871361614393155,0.5592823202987202,1000,0.05,0.1,25,0.3,1.5,UB,0.0,25,1
1,0.0,0.0,0.0128120756723804,0.0128120756723804,0.15299787863548614,0.5942611261329266,1000,0.05,0.1,25,0.3,1.5,UB,0.0,25,1
2,0.0,0.0,0.01141791218453726,0.01141791218453726,0.1524939580919613,0.5933988147669154,1000,0.05,0.1,25,0.3,1.5,UB,0.0,25,1
3,0.0,0.0,0.009945038620863877,0.009945038620863877,0.15375784709657975,0.5915689298352932,1000,0.05,0.1,25,0.3,1.5,UB,0.0,25,1
4,0.0,0.0,0.009203002444045132,0.009203002444045132,0.15258171133513837,0.5963689829310628,1000,0.05,0.1,25,0.3,1.5,UB,0.0,25,1
5,0.0,0.0,0.007563623670771,0.007563623670771,0.15378392891583692,0.5969344217300516,1000,0.05,0.1,25,0.3,1.5,UB,0.0,25,1
6,0.0,0.0,0.009743758523864091,0.009743758523864091,0.15101970995210498,0.5930465385933463,1000,0.05,0.1,25,0.3,1.5,UB,0.0,25,1
7,0.0,0.0,0.013116872282010222,0.013116872282010222,0.15168970704207033,0.5935355566007953,1000,0.05,0.1,25,0.3,1.5,UB,0.0,25,1
8,0.0,0.0,0.009420073321239772,0.009420073321239772,0.15238299188872173,0.5964917111223396,1000,0.05,0.1,25,0.3,1.5,UB,0.0,25,1
9,0.0,0.0,0.011721403126811757,0.011721403126811757,0.1516440305825537,0.5918907550334875,1000,0.05,0.1,25,0.3,1.5,UB,0.0,25,1
10,0.0,0.0,0.010253048034784669,0.010253048034784669,0.15362185769011383,0.6013190714280299,1000,0.05,0.1,25,0.3,1.5,UB,0.0,25,1
0,0.0,0.0,0.05090032311415746,0.05090032311415746,0.18002848818125167,0.5694999617814379,1000,0.1,0.1,25,0.3,1.5,UB,0.0,25,1
1,0.0,0.0,0.016065327464314712,0.016065327464314712,0.15161422839832694,0.5974865463017636,1000,0.1,0.1,25,0.3,1.5,UB,0.0,25,1
2,0.0,0.0,0.011851576716978098,0.011851576716978098,0.15205230781762377,0.5996840731073473,1000,0.1,0.1,25,0.3,1.5,UB,0.0,25,1
3,0.0,0.0,0.010827413136983759,0.010827413136983759,0.15257497903684614,0.6010684284841287,1000,0.1,0.1,25,0.3,1.5,UB,0.0,25,1
4,0.0,0.0,0.00957926310805381,0.00957926310805381,0.15066677819328284,0.5997223781552956,1000,0.1,0.1,25,0.3,1.5,UB,0.0,25,1
5,0.0,0.0,0.010381655836196248,0.010381655836196248,0.15007171192249952,0.600637792467306,1000,0.1,0.1,25,0.3,1.5,UB,0.0,25,1
6,0.0,0.0,0.012709214279061454,0.012709214279061454,0.14951590338833534,0.5943589106770826,1000,0.1,0.1,25,0.3,1.5,UB,0.0,25,1
7,0.0,0.0,0.011912917176800378,0.011912917176800378,0.15176899969625207,0.6010881050665631,1000,0.1,0.1,25,0.3,1.5,UB,0.0,25,1
8,0.0,0.0,0.008411893635396014,0.008411893635396014,0.1528898248445554,0.60191183686834,1000,0.1,0.1,25,0.3,1.5,UB,0.0,25,1
9,0.0,0.0,0.01283331918015157,0.01283331918015157,0.15054908947730222,0.5935598523934703,1000,0.1,0.1,25,0.3,1.5,UB,0.0,25,1
10,0.0,0.0,0.012046475949030563,0.012046475949030563,0.1508482065625017,0.6037112909137446,1000,0.1,0.1,25,0.3,1.5,UB,0.0,25,1
0,0.0,0.0,0.05500684650913826,0.05500684650913826,0.17592525454948288,0.5759429257577942,1000,0.15,0.1,25,0.3,1.5,UB,0.0,25,1
1,0.0,0.0,0.0,0.0,0.16640132838185573,0.6930116408677224,1000,0.15,0.1,25,0.3,1.5,UB,0.0,25,1
2,0.0,0.0,0.0,0.0,0.1662554175237079,0.696725862446879,1000,0.15,0.1,25,0.3,1.5,UB,0.0,25,1
3,0.0,0.0,0.0,0.0,0.16347545190341442,0.7204563232959468,1000,0.15,0.1,25,0.3,1.5,UB,0.0,25,1
4,0.0,0.0,0.0,0.0,0.16122915118382453,0.7456473567245137,1000,0.15,0.1,25,0.3,1.5,UB,0.0,25,1
5,0.0,0.0,0.0,0.0,0.16169718989356885,0.7366117861160484,1000,0.15,0.1,25,0.3,1.5,UB,0.0,25,1
6,0.0,0.0,0.0,0.0,0.16289087037403552,0.7275531724951216,1000,0.15,0.1,25,0.3,1.5,UB,0.0,25,1
7,0.0,0.0,0.0,0.0,0.16286175132800254,0.7193184713428288,1000,0.15,0.1,25,0.3,1.5,UB,0.0,25,1
8,0.0,0.0,0.0,0.0,0.16152761267135954,0.7380075178541541,1000,0.15,0.1,25,0.3,1.5,UB,0.0,25,1
9,0.0,0.0,0.0,0.0,0.16522457743127533,0.7052980405059173,1000,0.15,0.1,25,0.3,1.5,UB,0.0,25,1
10,0.0,0.0,0.0,0.0,0.16415709401562528,0.7128582723533203,1000,0.15,0.1,25,0.3,1.5,UB,0.0,25,1
0,0.0,0.0,0.020489664177461328,0.020489664177461328,0.2104426376598031,0.6327373606093942,1000,0.2,0.1,25,0.3,1.5,UB,0.0,25,1
1,0.0,0.0,0.0,0.0,0.15005510230404337,0.8119173653128514,1000,0.2,0.1,25,0.3,1.5,UB,0.0,25,1
2,0.0,0.0,0.0,0.0,0.1509604703936164,0.8106352476501943,1000,0.2,0.1,25,0.3,1.5,UB,0.0,25,1
3,0.0,0.0,0.0,0.0,0.14965127479845194,0.8131753239543066,1000,0.2,0.1,25,0.3,1.5,UB,0.0,25,1
4,0.0,0.0,0.0,0.0,0.1481460124397846,0.812420121166214,1000,0.2,0.1,25,0.3,1.5,UB,0.0,25,1
5,0.0,0.0,0.0,0.0,0.15023164444338208,0.8131827360220514,1000,0.2,0.1,25,0.3,1.5,UB,0.0,25,1
6,0.0,0.0,0.0,0.0,0.15010697527988676,0.8102242802631668,1000,0.2,0.1,25,0.3,1.5,UB,0.0,25,1
7,0.0,0.0,0.0,0.0,0.1520671186454172,0.8072518772207888,1000,0.2,0.1,25,0.3,1.5,UB,0.0,25,1
8,0.0,0.0,0.0,0.0,0.147768145265999,0.8140661351994698,1000,0.2,0.1,25,0.3,1.5,UB,0.0,25,1
9,0.0,0.0,0.0,0.0,0.1500368785619303,0.8076504439652371,1000,0.2,0.1,25,0.3,1.5,UB,0.0,25,1
10,0.0,0.0,0.0,0.0,0.15094325145545637,0.80873675760786,1000,0.2,0.1,25,0.3,1.5,UB,0.0,25,1
0,0.0,0.0,0.0,0.0,0.2035814309975482,0.7730420446487636,1000,0.25,0.1,25,0.3,1.5,UB,0.0,25,1
1,0.0,0.0,0.0,0.0,0.15182118859941393,0.8175747907435903,1000,0.25,0.1,25,0.3,1.5,UB,0.0,25,1
2,0.0,0.0,0.0,0.0,0.15466369320810366,0.8178569472023133,1000,0.25,0.1,25,0.3,1.5,UB,0.0,25,1
3,0.0,0.0,0.0,0.0,0.15245155301181826,0.8229610964527749,1000,0.25,0.1,25,0.3,1.5,UB,0.0,25,1
4,0.0,0.0,0.0,0.0,0.15196662121820584,0.8230042393353898,1000,0.25,0.1,25,0.3,1.5,UB,0.0,25,1
5,0.0,0.0,0.0,0.0,0.15112910166266094,0.822918477528854,1000,0.25,0.1,25,0.3,1.5,UB,0.0,25,1
6,0.0,0.0,0.0,0.0,0.15100987897466794,0.8206298904769673,1000,0.25,0.1,25,0.3,1.5,UB,0.0,25,1
7,0.0,0.0,0.0,0.0,0.15277963871422506,0.8166294249085951,1000,0.25,0.1,25,0.3,1.5,UB,0.0,25,1
8,0.0,0.0,0.0,0.0,0.1494823468674513,0.8282200049202473,1000,0.25,0.1,25,0.3,1.5,UB,0.0,25,1
9,0.0,0.0,0.0,0.0,0.1529567935016797,0.820246861417533,1000,0.25,0.1,25,0.3,1.5,UB,0.0,25,1
10,0.0,0.0,0.0,0.0,0.15356536479999608,0.8156512139687766,1000,0.25,0.1,25,0.3,1.5,UB,0.0,25,1
0,0.0,0.0,0.0,0.0,0.21293649796093658,0.7795872927512929,1000,0.3,0.1,25,0.3,1.5,UB,0.0,25,1
1,0.0,0.0,0.0,0.0,0.1524536397975548,0.8451359573391622,1000,0.3,0.1,25,0.3,1.5,UB,0.0,25,1
